ymd,date,conNum,susNum,cureNum,deathNum,econNum,locAsymNum,locIncrNum,asymptomNum,conadd,cureadd,deathadd,susadd,asymptomadd,province
2022-09-14,09.14,68427,,63912,4512,3,30,0,302,0,0,0,0,0,hubei
2022-09-15,09.15,68427,,63912,4512,3,30,0,302,0,0,0,0,0,hubei
2022-09-16,09.16,68427,,63912,4512,3,25,0,302,0,0,0,0,0,hubei
2022-09-17,09.17,68427,,63912,4512,3,12,0,302,0,0,0,0,0,hubei
2022-09-18,09.18,68427,,63912,4512,3,1,0,302,0,0,0,0,0,hubei
2022-09-19,09.19,68427,,63913,4512,2,11,0,302,0,1,0,0,0,hubei
2022-09-20,09.20,68427,,63913,4512,2,9,0,302,0,0,0,0,0,hubei
2022-09-21,09.21,68427,,63913,4512,2,19,0,302,0,0,0,0,0,hubei
2022-09-22,09.22,68427,,63913,4512,2,16,0,302,0,0,0,0,0,hubei
2022-09-23,09.23,68428,,63913,4512,3,1,0,302,1,0,0,0,0,hubei
2022-09-24,09.24,68428,,63913,4512,3,0,0,302,0,0,0,0,0,hubei
2022-09-25,09.25,68428,,63914,4512,2,2,0,302,0,1,0,0,0,hubei
2022-09-26,09.26,68429,,63914,4512,3,0,0,302,1,0,0,0,0,hubei
2022-09-27,09.27,68429,,63915,4512,2,12,0,302,0,1,0,0,0,hubei
2022-09-28,09.28,68429,,63915,4512,2,6,0,302,0,0,0,0,0,hubei
2022-09-29,09.29,68429,,63915,4512,2,4,0,302,0,0,0,0,0,hubei
2022-09-30,09.30,68429,,63915,4512,2,0,0,302,0,0,0,0,0,hubei
2022-10-01,10.01,68430,,63915,4512,3,5,1,302,1,0,0,0,0,hubei
2022-10-02,10.02,68430,,63915,4512,3,4,0,302,0,0,0,0,0,hubei
2022-10-03,10.03,68430,,63915,4512,3,9,0,302,0,0,0,0,0,hubei
2022-10-04,10.04,68430,,63915,4512,3,18,0,302,0,0,0,0,0,hubei
2022-10-05,10.05,68430,,63915,4512,3,46,0,302,0,0,0,0,0,hubei
2022-10-06,10.06,68430,,63916,4512,2,56,0,302,0,1,0,0,0,hubei
2022-10-07,10.07,68430,,63916,4512,2,108,0,302,0,0,0,0,0,hubei
2022-10-08,10.08,68430,,63916,4512,2,31,0,302,0,0,0,0,0,hubei
2022-10-09,10.09,68430,,63916,4512,2,48,0,302,0,0,0,0,0,hubei
2022-10-10,10.10,68430,,63916,4512,2,29,0,302,0,0,0,0,0,hubei
2022-10-11,10.11,68430,,63916,4512,2,9,0,302,0,0,0,0,0,hubei
2022-10-12,10.12,68430,,63916,4512,2,15,0,302,0,0,0,0,0,hubei
2022-10-13,10.13,68430,,63917,4512,1,22,0,302,0,1,0,0,0,hubei
2022-10-14,10.14,68431,,63917,4512,2,37,1,302,1,0,0,0,0,hubei
2022-10-15,10.15,68431,,63917,4512,2,29,0,302,0,0,0,0,0,hubei
2022-10-16,10.16,68432,,63917,4512,3,23,0,302,1,0,0,0,0,hubei
2022-10-17,10.17,68437,,63917,4512,8,32,5,302,5,0,0,0,0,hubei
2022-10-18,10.18,68437,,63917,4512,8,39,0,302,0,0,0,0,0,hubei
2022-10-19,10.19,68437,,63917,4512,8,30,0,302,0,0,0,0,0,hubei
2022-10-20,10.20,68437,,63918,4512,7,40,0,302,0,1,0,0,0,hubei
2022-10-21,10.21,68437,,63918,4512,7,37,0,302,0,0,0,0,0,hubei
2022-10-22,10.22,68438,,63918,4512,8,39,0,302,1,0,0,0,0,hubei
2022-10-23,10.23,68439,,63918,4512,9,28,1,302,1,0,0,0,0,hubei
2022-10-24,10.24,68439,,63918,4512,9,27,0,302,0,0,0,0,0,hubei
2022-10-25,10.25,68439,,63918,4512,9,32,0,302,0,0,0,0,0,hubei
2022-10-26,10.26,68439,,63920,4512,7,53,0,302,0,2,0,0,0,hubei
2022-10-27,10.27,68439,,63920,4512,7,57,0,302,0,0,0,0,0,hubei
2022-10-28,10.28,68439,,63924,4512,3,70,0,302,0,4,0,0,0,hubei
2022-10-29,10.29,68439,,63926,4512,1,96,0,302,0,2,0,0,0,hubei
2022-10-30,10.30,68439,,63926,4512,1,82,0,302,0,0,0,0,0,hubei
2022-10-31,10.31,68439,,63926,4512,1,76,0,302,0,0,0,0,0,hubei
2022-11-01,11.01,68440,,63926,4512,2,64,1,302,1,0,0,0,0,hubei
2022-11-02,11.02,68440,,63926,4512,2,77,0,302,0,0,0,0,0,hubei
2022-11-03,11.03,68441,,63927,4512,2,75,0,302,1,1,0,0,0,hubei
2022-11-04,11.04,68441,,63927,4512,2,61,0,302,0,0,0,0,0,hubei
2022-11-05,11.05,68441,,63927,4512,2,67,0,302,0,0,0,0,0,hubei
2022-11-06,11.06,68442,,63927,4512,3,61,1,302,1,0,0,0,0,hubei
2022-11-07,11.07,68442,,63927,4512,3,60,0,302,0,0,0,0,0,hubei
2022-11-08,11.08,68444,,63927,4512,5,103,2,302,2,0,0,0,0,hubei
2022-11-09,11.09,68444,,63927,4512,5,113,0,302,0,0,0,0,0,hubei
2022-11-10,11.10,68445,,63927,4512,6,99,1,302,1,0,0,0,0,hubei
2022-11-11,11.11,68446,,63927,4512,7,99,1,302,1,0,0,0,0,hubei
2022-11-12,11.12,68446,,63927,4512,7,82,0,302,0,0,0,0,0,hubei
2022-11-13,11.13,68448,,63927,4512,9,74,2,302,2,0,0,0,0,hubei
2022-11-14,11.14,68450,,63927,4512,11,77,2,302,2,0,0,0,0,hubei
2022-11-15,11.15,68454,,63927,4512,15,78,4,302,4,0,0,0,0,hubei
2022-11-16,11.16,68460,,63927,4512,21,109,4,302,6,0,0,0,0,hubei
2022-11-17,11.17,68463,,63931,4512,20,145,2,302,3,4,0,0,0,hubei
2022-11-18,11.18,68470,,63931,4512,27,208,6,302,7,0,0,0,0,hubei
2022-11-19,11.19,68478,,63931,4512,35,241,8,302,8,0,0,0,0,hubei
2022-11-20,11.20,68484,,63931,4512,41,325,6,302,6,0,0,0,0,hubei
2022-11-21,11.21,68493,,63931,4512,50,353,9,302,9,0,0,0,0,hubei
2022-11-22,11.22,68502,,63931,4512,59,389,9,302,9,0,0,0,0,hubei
2022-11-23,11.23,68511,,63931,4512,68,487,9,302,9,0,0,0,0,hubei
2022-11-24,11.24,68523,,63933,4512,78,559,12,302,12,2,0,0,0,hubei
2022-11-25,11.25,68535,,63940,4512,83,694,12,302,12,7,0,0,0,hubei
2022-11-26,11.26,68543,,63943,4512,88,697,8,302,8,3,0,0,0,hubei
2022-11-27,11.27,68561,,63945,4512,104,665,18,302,18,2,0,0,0,hubei
2022-11-28,11.28,68588,,63945,4512,131,623,26,302,27,0,0,0,0,hubei
2022-11-29,11.29,68609,,63948,4512,149,642,21,302,21,3,0,0,0,hubei
2022-11-30,11.30,68629,,63956,4512,161,658,19,302,20,8,0,0,0,hubei
2022-12-01,12.01,68650,,63960,4512,178,706,20,302,21,4,0,0,0,hubei
2022-12-02,12.02,68696,,63961,4512,223,594,43,302,46,1,0,0,0,hubei
2022-12-03,12.03,68716,,63962,4512,242,473,15,302,20,1,0,0,0,hubei
2022-12-04,12.04,68729,,63971,4512,246,387,11,302,13,9,0,0,0,hubei
2022-12-05,12.05,68760,,63971,4512,277,415,23,302,31,0,0,0,0,hubei
2022-12-06,12.06,68778,,63988,4512,278,431,18,302,18,17,0,0,0,hubei
2022-12-07,12.07,68796,,64002,4512,282,299,12,302,18,14,0,0,0,hubei
2022-12-08,12.08,68817,,64005,4512,300,260,10,302,21,3,0,0,0,hubei
2022-12-09,12.09,68829,,64024,4512,293,235,11,302,12,19,0,0,0,hubei
2022-12-10,12.10,68847,,64040,4512,295,220,5,302,18,16,0,0,0,hubei
2022-12-11,12.11,68857,,64055,4512,290,154,4,302,10,15,0,0,0,hubei
2022-12-12,12.12,68862,,64066,4512,284,102,4,302,5,11,0,0,0,hubei
2022-12-13,12.13,68864,,64080,4512,272,69,2,302,2,14,0,0,0,hubei
2022-12-14,12.14,68864,,64082,4512,270,0,0,302,0,2,0,0,0,hubei
2022-12-15,12.15,68864,,64083,4512,269,0,0,302,0,1,0,0,0,hubei
2022-12-16,12.16,68864,,64091,4512,261,0,0,302,0,8,0,0,0,hubei
2022-12-17,12.17,68864,,64098,4512,254,0,0,302,0,7,0,0,0,hubei
2022-12-18,12.18,68861,,64092,4512,257,0,0,302,-3,-6,0,0,0,hubei
2022-12-19,12.19,68861,,64092,4512,257,0,0,302,0,0,0,0,0,hubei
2022-12-20,12.20,68861,,64113,4512,236,0,0,302,0,21,0,0,0,hubei
2020-01-21,01.21,4,,,,4,,,0,0,0,0,0,0,hunan
2020-01-22,01.22,9,,,,9,,,0,5,0,0,0,0,hunan
2020-01-23,01.23,24,,,,24,,,0,15,0,0,0,0,hunan
2020-01-24,01.24,43,,,,43,,,0,19,0,0,0,0,hunan
2020-01-25,01.25,65,,,,65,,,0,22,0,0,0,0,hunan
2020-01-26,01.26,100,,,,100,,,0,35,0,0,0,0,hunan
2020-01-27,01.27,143,,,,143,,,0,43,0,0,0,0,hunan
2020-01-28,01.28,221,,,,221,,,0,78,0,0,0,0,hunan
2020-01-29,01.29,277,,,,277,,,0,56,0,0,0,0,hunan
2020-01-30,01.30,332,,2,,330,,,0,55,2,0,0,0,hunan
2020-01-31,01.31,389,,8,,381,,,0,57,6,0,0,0,hunan
2020-02-01,02.01,463,,8,,455,,,0,74,0,0,0,0,hunan
2020-02-02,02.02,463,,16,,447,,,0,0,8,0,0,0,hunan
2020-02-03,02.03,521,,22,,499,,,0,58,6,0,0,0,hunan
2020-02-04,02.04,661,,35,,626,,,0,140,13,0,0,0,hunan
2020-02-05,02.05,711,,56,,655,,,0,50,21,0,0,0,hunan
2020-02-06,02.06,772,,91,,681,,,0,61,35,0,0,0,hunan
2020-02-07,02.07,803,,112,,691,,,0,31,21,0,0,0,hunan
2020-02-08,02.08,838,,186,1,651,,,0,35,74,1,0,0,hunan
2020-02-09,02.09,879,,186,1,692,,,0,41,0,0,0,0,hunan
2020-02-10,02.10,912,,213,1,698,,,0,33,27,0,0,0,hunan
2020-02-11,02.11,946,,247,2,697,,,0,34,34,1,0,0,hunan
2020-02-12,02.12,968,,312,2,654,,,0,22,65,0,0,0,hunan
2020-02-13,02.13,988,,352,2,634,,,0,20,40,0,0,0,hunan
2020-02-14,02.14,1001,,389,2,610,,,0,13,37,0,0,0,hunan
2020-02-15,02.15,1004,,430,3,571,,,0,3,41,1,0,0,hunan
2020-02-16,02.16,1006,,467,3,536,,,0,2,37,0,0,0,hunan
2020-02-17,02.17,1007,,501,4,502,,,0,1,34,1,0,0,hunan
2020-02-18,02.18,1008,,542,4,462,,,0,1,41,0,0,0,hunan
2020-02-19,02.19,1010,,578,4,428,,,0,2,36,0,0,0,hunan
2020-02-20,02.20,1011,,638,4,369,,,0,1,60,0,0,0,hunan
2020-02-21,02.21,1013,,670,4,339,,,0,2,32,0,0,0,hunan
2020-02-22,02.22,1016,,704,4,308,,,0,3,34,0,0,0,hunan
2020-02-23,02.23,1016,,721,4,291,,,0,0,17,0,0,0,hunan
2020-02-24,02.24,1016,,751,4,261,,,0,0,30,0,0,0,hunan
2020-02-25,02.25,1016,,779,4,233,,,0,0,28,0,0,0,hunan
2020-02-26,02.26,1017,,793,4,220,,,0,1,14,0,0,0,hunan
2020-02-27,02.27,1017,,820,4,193,,,0,0,27,0,0,0,hunan
2020-02-28,02.28,1018,,841,4,173,,,0,1,21,0,0,0,hunan
2020-02-29,02.29,1018,,853,4,161,,,0,0,12,0,0,0,hunan
2020-03-01,03.01,1018,,876,4,138,,,0,0,23,0,0,0,hunan
2020-03-02,03.02,1018,,892,4,122,,,0,0,16,0,0,0,hunan
2020-03-03,03.03,1018,0,913,4,101,,,0,0,21,0,0,0,hunan
2020-03-04,03.04,1018,0,933,4,81,,,0,0,20,0,0,0,hunan
2020-03-05,03.05,1018,,946,4,68,,,0,0,13,0,0,0,hunan
2020-03-06,03.06,1018,,959,4,55,,,0,0,13,0,0,0,hunan
2020-03-07,03.07,1018,,965,4,49,,,0,0,6,0,0,0,hunan
2020-03-08,03.08,1018,,979,4,35,,,0,0,14,0,0,0,hunan
2020-03-09,03.09,1018,,988,4,26,,,0,0,9,0,0,0,hunan
2020-03-10,03.10,1018,,995,4,19,,,0,0,7,0,0,0,hunan
2020-03-11,03.11,1018,,998,4,16,,,0,0,3,0,0,0,hunan
2020-03-12,03.12,1018,,1004,4,10,,,0,0,6,0,0,0,hunan
2020-03-13,03.13,1018,,1009,4,5,,,0,0,5,0,0,0,hunan
2020-03-14,03.14,1018,,1014,4,0,,,0,0,5,0,0,0,hunan
2020-03-15,03.15,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-16,03.16,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-17,03.17,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-18,03.18,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-19,03.19,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-20,03.20,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-21,03.21,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-22,03.22,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-23,03.23,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-24,03.24,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-25,03.25,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-26,03.26,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-27,03.27,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-28,03.28,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-29,03.29,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-30,03.30,1018,,1014,4,0,,,0,0,0,0,0,0,hunan
2020-03-31,03.31,1018,,1014,4,0,,,4,0,0,0,0,4,hunan
2020-04-01,04.01,1019,,1014,4,1,,,4,1,0,0,0,0,hunan
2020-04-02,04.02,1019,,1014,4,1,,,4,0,0,0,0,0,hunan
2020-04-03,04.03,1019,,1014,4,1,,,3,0,0,0,0,-1,hunan
2020-04-04,04.04,1019,,1014,4,1,,,3,0,0,0,0,0,hunan
2020-04-05,04.05,1019,,1014,4,1,,,3,0,0,0,0,0,hunan
2020-04-06,04.06,1019,,1014,4,1,,,1,0,0,0,0,-2,hunan
2020-04-07,04.07,1019,,1014,4,1,,,2,0,0,0,0,1,hunan
2020-04-08,04.08,1019,,1014,4,1,,,1,0,0,0,0,-1,hunan
2020-04-09,04.09,1019,,1014,4,1,,,1,0,0,0,0,0,hunan
2020-04-10,04.10,1019,,1014,4,1,,,1,0,0,0,0,0,hunan
2020-04-11,04.11,1019,,1014,4,1,,,1,0,0,0,0,0,hunan
2020-04-12,04.12,1019,,1014,4,1,,,1,0,0,0,0,0,hunan
2020-04-13,04.13,1019,,1014,4,1,,,1,0,0,0,0,0,hunan
2020-04-14,04.14,1019,,1014,4,1,,,1,0,0,0,0,0,hunan
2020-04-15,04.15,1019,,1014,4,1,,,1,0,0,0,0,0,hunan
2020-04-16,04.16,1019,,1014,4,1,,,1,0,0,0,0,0,hunan
2020-04-17,04.17,1019,,1015,4,0,,,1,0,1,0,0,0,hunan
2020-04-18,04.18,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-04-19,04.19,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-04-20,04.20,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-04-21,04.21,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-04-22,04.22,1019,,1015,4,0,,,0,0,0,0,0,-1,hunan
2020-04-23,04.23,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-04-24,04.24,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-04-25,04.25,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-04-26,04.26,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-04-27,04.27,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-04-28,04.28,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-04-29,04.29,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-04-30,04.30,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-01,05.01,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-02,05.02,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-03,05.03,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-04,05.04,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-05,05.05,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-06,05.06,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-07,05.07,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-08,05.08,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-09,05.09,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-10,05.10,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-11,05.11,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-12,05.12,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-13,05.13,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-14,05.14,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-15,05.15,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-16,05.16,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-17,05.17,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-18,05.18,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-19,05.19,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-20,05.20,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-21,05.21,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-22,05.22,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-23,05.23,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-24,05.24,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-25,05.25,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-26,05.26,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-27,05.27,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-28,05.28,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-29,05.29,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-30,05.30,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-05-31,05.31,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-01,06.01,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-02,06.02,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-03,06.03,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-04,06.04,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-05,06.05,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-06,06.06,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-07,06.07,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-08,06.08,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-09,06.09,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-10,06.10,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-11,06.11,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-12,06.12,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-13,06.13,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-06-14,06.14,1019,,1015,4,0,,,1,0,0,0,0,1,hunan
2020-06-15,06.15,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-16,06.16,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-17,06.17,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-18,06.18,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-19,06.19,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-20,06.20,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-21,06.21,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-22,06.22,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-23,06.23,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-24,06.24,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-06-25,06.25,1019,,1015,4,0,,,0,0,0,0,0,-1,hunan
2020-06-26,06.26,1019,,1015,4,0,,,2,0,0,0,0,2,hunan
2020-06-27,06.27,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-06-28,06.28,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-06-29,06.29,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-06-30,06.30,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-01,07.01,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-02,07.02,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-03,07.03,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-04,07.04,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-05,07.05,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-06,07.06,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-07,07.07,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-08,07.08,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-09,07.09,1019,,1015,4,0,,,2,0,0,0,0,0,hunan
2020-07-10,07.10,1019,,1015,4,0,,,0,0,0,0,0,-2,hunan
2020-07-11,07.11,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-07-12,07.12,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-07-13,07.13,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-07-14,07.14,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-07-15,07.15,1019,,1015,4,0,,,1,0,0,0,0,1,hunan
2020-07-16,07.16,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-17,07.17,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-18,07.18,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-19,07.19,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-20,07.20,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-21,07.21,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-22,07.22,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-23,07.23,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-24,07.24,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-25,07.25,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-26,07.26,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-27,07.27,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-07-28,07.28,1019,,1015,4,0,,,0,0,0,0,0,-1,hunan
2020-07-29,07.29,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-07-30,07.30,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-07-31,07.31,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-01,08.01,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-02,08.02,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-03,08.03,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-04,08.04,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-05,08.05,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-06,08.06,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-07,08.07,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-08,08.08,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-09,08.09,1019,,1015,4,0,,,1,0,0,0,0,1,hunan
2020-08-10,08.10,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-11,08.11,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-12,08.12,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-13,08.13,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-14,08.14,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-15,08.15,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-16,08.16,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-17,08.17,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-18,08.18,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-19,08.19,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-20,08.20,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-21,08.21,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-22,08.22,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-23,08.23,1019,,1015,4,0,,,0,0,0,0,0,-1,hunan
2020-08-24,08.24,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-25,08.25,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-26,08.26,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-27,08.27,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-08-28,08.28,1019,,1015,4,0,,,1,0,0,0,0,1,hunan
2020-08-29,08.29,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-30,08.30,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-08-31,08.31,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-01,09.01,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-02,09.02,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-03,09.03,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-04,09.04,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-05,09.05,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-06,09.06,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-07,09.07,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-08,09.08,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-09,09.09,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-10,09.10,1019,,1015,4,0,,,1,0,0,0,0,0,hunan
2020-09-11,09.11,1019,,1015,4,0,,,0,0,0,0,0,-1,hunan
2020-09-12,09.12,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-09-13,09.13,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-09-14,09.14,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-09-15,09.15,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-09-16,09.16,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-09-18,09.18,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-09-19,09.19,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-09-20,09.20,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
2020-09-21,09.21,1019,,1015,4,0,,,0,0,0,0,0,0,hunan
